municipio,Codigo.DANE,Ano,Mes,NBI,zwnd,wpac,qbo,NeutralNina,NeutralNino,NinoNina,excess_cases1
CUCUTA,54001,2012,2,13.32,17.5,6.2,-0.56,,,,1.0
CUCUTA,54001,2012,3,13.32,19.0,5.2,-0.83,,,,0.0
CUCUTA,54001,2012,4,13.32,11.1,3.8,-0.32,,,,0.0
CUCUTA,54001,2012,5,13.32,7.6,4.4,-1.04,0.0,0.0,,0.0
CUCUTA,54001,2012,6,13.32,3.7,4.6,-4.25,0.0,0.0,,1.0
CUCUTA,54001,2012,7,13.32,1.3,5.4,-8.11,0.0,0.0,,0.0
CUCUTA,54001,2012,8,13.32,-6.1,4.9,-9.76,0.0,0.0,,0.0
CUCUTA,54001,2012,9,13.32,2.4,2.5,-11.42,0.0,0.0,,0.0
CUCUTA,54001,2012,10,13.32,0.8,3.3,-10.51,0.0,0.0,,1.0
CUCUTA,54001,2012,11,13.32,8.7,2.5,-10.65,0.0,0.0,,0.0
CUCUTA,54001,2012,12,13.32,11.3,2.8,-11.7,0.0,0.0,,0.0
CUCUTA,54001,2013,1,13.32,21.3,1.5,-9.65,0.0,0.0,,1.0
CUCUTA,54001,2013,2,13.32,14.0,4.7,-8.66,0.0,0.0,,0.0
CUCUTA,54001,2013,3,13.32,16.3,3.2,-8.32,0.0,0.0,,1.0
CUCUTA,54001,2013,4,13.32,13.0,6.2,-5.71,0.0,0.0,,0.0
CUCUTA,54001,2013,5,13.32,6.8,6.4,-3.6,0.0,0.0,,1.0
CUCUTA,54001,2013,6,13.32,4.1,4.9,1.99,0.0,0.0,,1.0
CUCUTA,54001,2013,7,13.32,1.9,5.0,5.77,0.0,0.0,,0.0
CUCUTA,54001,2013,8,13.32,-7.5,4.8,7.02,0.0,0.0,,1.0
CUCUTA,54001,2013,9,13.32,0.3,4.0,7.64,0.0,0.0,,1.0
CUCUTA,54001,2013,10,13.32,3.2,1.6,8.7,0.0,0.0,,1.0
CUCUTA,54001,2013,11,13.32,8.0,3.8,9.74,0.0,0.0,,1.0
CUCUTA,54001,2013,12,13.32,19.7,3.9,9.95,0.0,0.0,,0.0
CUCUTA,54001,2014,1,13.32,20.2,1.2,9.71,0.0,0.0,,1.0
CUCUTA,54001,2014,2,13.32,17.9,-0.1,10.0,0.0,0.0,,1.0
CUCUTA,54001,2014,3,13.32,11.2,0.9,9.2,0.0,0.0,,1.0
CUCUTA,54001,2014,4,13.32,7.5,2.2,9.72,0.0,0.0,,1.0
CUCUTA,54001,2014,5,13.32,1.1,4.0,10.09,0.0,0.0,,1.0
CUCUTA,54001,2014,6,13.32,3.1,4.2,4.96,,,,0.0
CUCUTA,54001,2014,7,13.32,-1.5,3.8,0.5,,,,1.0
CUCUTA,54001,2014,8,13.32,-8.2,3.8,-0.15,,,,1.0
CUCUTA,54001,2014,9,13.32,-3.5,3.4,-1.03,,,,1.0
CUCUTA,54001,2014,10,13.32,0.7,2.0,-2.32,,,,1.0
CUCUTA,54001,2014,11,13.32,2.3,2.6,-5.24,,,,0.0
CUCUTA,54001,2014,12,13.32,9.8,2.4,-8.61,,,,0.0
CUCUTA,54001,2015,1,13.32,11.8,1.3,-9.95,,,,0.0
CUCUTA,54001,2015,2,13.32,18.2,1.1,-10.6,,,,1.0
CUCUTA,54001,2015,3,13.32,15.3,-2.1,-11.21,,,,0.0
CUCUTA,54001,2015,4,13.32,2.9,1.3,-13.27,,1.0,0.0,1.0
CUCUTA,54001,2015,5,13.32,-2.5,0.4,-16.25,,1.0,0.0,0.0
CUCUTA,54001,2015,6,13.32,0.1,2.3,-12.43,,1.0,0.0,1.0
CUCUTA,54001,2015,7,13.32,-5.0,-0.1,-6.13,,1.0,0.0,1.0
CUCUTA,54001,2015,8,13.32,-4.9,0.8,0.58,,1.0,0.0,1.0
CUCUTA,54001,2015,9,13.32,-7.3,0.1,5.83,,1.0,0.0,1.0
CUCUTA,54001,2015,10,13.32,-6.7,-0.7,9.14,,1.0,0.0,1.0
CUCUTA,54001,2015,11,13.32,-0.4,0.6,9.32,,1.0,0.0,0.0
CUCUTA,54001,2015,12,13.32,6.1,0.0,7.61,,1.0,0.0,0.0
CUCUTA,54001,2016,1,13.32,6.0,0.9,5.76,,1.0,0.0,0.0
CUCUTA,54001,2016,2,13.32,9.0,2.4,3.92,,,,1.0
CUCUTA,54001,2016,3,13.32,7.8,2.6,2.4,,,,1.0
CUCUTA,54001,2016,4,13.32,2.5,3.1,-1.83,,,,1.0
CUCUTA,54001,2016,5,13.32,1.4,5.0,-5.1,,,,1.0
CUCUTA,54001,2016,6,13.32,0.0,3.7,-7.64,,,,0.0
CUCUTA,54001,2016,7,13.32,-1.4,4.1,-7.83,,,,1.0
CUCUTA,54001,2016,8,13.32,0.6,3.8,-3.6,,,,0.0
CUCUTA,54001,2016,9,13.32,-0.7,5.0,0.21,,,,1.0
CUCUTA,54001,2016,10,13.32,1.7,3.6,4.53,,,,1.0
CUCUTA,54001,2016,11,13.32,12.9,2.6,7.11,,,,1.0
CUCUTA,54001,2016,12,13.32,13.1,1.8,8.7,,,,1.0
CUCUTA,54001,2017,1,13.32,16.9,3.4,9.66,,,,1.0
CUCUTA,54001,2017,2,13.32,13.2,3.7,9.9,0.0,0.0,,1.0
CUCUTA,54001,2017,3,13.32,14.2,5.9,9.8,0.0,0.0,,1.0
CUCUTA,54001,2017,4,13.32,5.9,3.3,10.72,0.0,0.0,,1.0
CUCUTA,54001,2017,5,13.32,3.3,5.7,11.68,0.0,0.0,,1.0
CUCUTA,54001,2017,6,13.32,-0.3,4.6,8.77,0.0,0.0,,1.0
CUCUTA,54001,2017,7,13.32,-1.2,5.7,5.08,0.0,0.0,,1.0
CUCUTA,54001,2017,8,13.32,-4.2,5.3,2.58,0.0,0.0,,1.0
CUCUTA,54001,2017,9,13.32,-4.6,6.1,1.89,,,,1.0
CUCUTA,54001,2017,10,13.32,6.5,3.3,1.72,,,,1.0
CUCUTA,54001,2017,11,13.32,13.2,2.5,1.26,,,,1.0
CUCUTA,54001,2017,12,13.32,14.6,1.3,0.29,,,,1.0
CUCUTA,54001,2018,1,13.32,18.9,5.1,-0.3,,,,1.0
CUCUTA,54001,2018,2,13.32,17.5,-0.7,-1.1,,,,1.0
CUCUTA,54001,2018,3,13.32,19.8,0.4,-0.17,,,,1.0
CUCUTA,54001,2018,4,13.32,12.6,2.0,-1.17,,,,1.0
CUCUTA,54001,2018,5,13.32,5.9,4.0,-6.23,0.0,0.0,,1.0
CUCUTA,54001,2018,6,13.32,-2.9,4.1,-11.97,0.0,0.0,,1.0
CUCUTA,54001,2018,7,13.32,3.0,4.4,-16.32,0.0,0.0,,1.0
CUCUTA,54001,2018,8,13.32,-3.0,2.5,-18.07,0.0,0.0,,1.0
CUCUTA,54001,2018,9,13.32,-5.6,0.6,-18.67,,,,1.0
CUCUTA,54001,2018,10,13.32,-0.9,1.3,-14.35,,,,1.0
CUCUTA,54001,2018,11,13.32,7.8,0.0,-9.67,,,,1.0
CUCUTA,54001,2018,12,13.32,14.4,0.6,-5.32,,,,1.0
CUCUTA,54001,2019,1,13.32,17.6,-0.6,-3.28,,,,1.0
CUCUTA,54001,2019,2,13.32,13.0,-1.7,-2.07,,,,1.0
CUCUTA,54001,2019,3,13.32,10.6,1.7,2.44,,,,1.0
CUCUTA,54001,2019,4,13.32,9.9,4.3,6.28,,,,1.0
CUCUTA,54001,2019,5,13.32,3.1,0.2,10.04,,,,1.0
CUCUTA,54001,2019,6,13.32,4.4,4.8,10.32,,,,1.0
CUCUTA,54001,2019,7,13.32,-4.0,2.4,7.28,,,,1.0
CUCUTA,54001,2019,8,13.32,-2.2,2.8,6.44,0.0,0.0,,1.0
CUCUTA,54001,2019,9,13.32,-8.5,1.4,4.54,0.0,0.0,,1.0
CUCUTA,54001,2019,10,13.32,-2.3,2.5,5.0,0.0,0.0,,1.0
CUCUTA,54001,2019,11,13.32,8.0,-0.6,4.19,0.0,0.0,,1.0
CUCUTA,54001,2019,12,13.32,9.8,-1.0,4.72,0.0,0.0,,1.0
CUCUTA,54001,2020,1,13.32,1.1,-1.0,1.89,0.0,0.0,,1.0
CUCUTA,54001,2020,2,13.32,1.3,-0.3,-0.96,0.0,0.0,,1.0
CUCUTA,54001,2020,3,13.32,1.1,3.2,-2.16,0.0,0.0,,1.0
CUCUTA,54001,2020,4,13.32,0.9,3.7,-5.54,0.0,0.0,,1.0
CUCUTA,54001,2020,5,13.32,1.0,5.3,-9.06,0.0,0.0,,1.0
CUCUTA,54001,2020,6,13.32,0.0,4.8,-9.71,,,,1.0
CUCUTA,54001,2020,7,13.32,0.7,6.0,-8.12,,,,1.0
CUCUTA,54001,2020,8,13.32,0.0,4.8,-4.07,1.0,,1.0,0.0
CUCUTA,54001,2020,9,13.32,1.5,5.8,2.28,1.0,,1.0,1.0
CUCUTA,54001,2020,10,13.32,1.6,4.3,6.94,1.0,,1.0,1.0
CUCUTA,54001,2020,11,13.32,0.4,4.7,8.09,1.0,,1.0,1.0
CUCUTA,54001,2020,12,13.32,2.3,4.5,8.36,1.0,,1.0,0.0
BOCHALEMA,54099,2008,1,10.23,22.0,2.8,-14.94,1.0,,1.0,1.0
BOCHALEMA,54099,2008,2,10.23,23.6,6.5,-12.65,1.0,,1.0,1.0
BOCHALEMA,54099,2008,3,10.23,15.5,6.8,-9.84,,,,1.0
BOCHALEMA,54099,2008,4,10.23,15.3,6.0,-6.67,,,,1.0
BOCHALEMA,54099,2008,5,10.23,7.6,5.1,-1.79,,,,0.0
BOCHALEMA,54099,2008,6,10.23,3.9,6.2,4.45,,,,0.0
BOCHALEMA,54099,2008,7,10.23,-0.4,6.6,7.49,,,,0.0
BOCHALEMA,54099,2008,8,10.23,-3.0,6.8,7.23,,,,0.0
BOCHALEMA,54099,2008,9,10.23,-1.3,5.2,6.65,,,,1.0
BOCHALEMA,54099,2008,10,10.23,1.1,5.6,7.3,,,,0.0
BOCHALEMA,54099,2008,11,10.23,15.3,6.1,6.91,,,,0.0
BOCHALEMA,54099,2008,12,10.23,21.8,3.6,7.73,,,,0.0
BOCHALEMA,54099,2009,1,10.23,17.6,4.7,8.35,,,,0.0
BOCHALEMA,54099,2009,2,10.23,20.9,7.1,8.19,,,,0.0
BOCHALEMA,54099,2009,3,10.23,16.7,2.9,7.07,,,,0.0
BOCHALEMA,54099,2009,4,10.23,9.3,4.3,9.74,,,,0.0
BOCHALEMA,54099,2009,5,10.23,3.3,3.8,11.34,,,,0.0
BOCHALEMA,54099,2009,6,10.23,0.0,3.2,9.13,,1.0,0.0,0.0
BOCHALEMA,54099,2009,7,10.23,2.8,2.8,4.0,,1.0,0.0,0.0
BOCHALEMA,54099,2009,8,10.23,-5.7,3.0,2.84,,1.0,0.0,0.0
BOCHALEMA,54099,2009,9,10.23,3.9,1.5,3.69,,1.0,0.0,0.0
BOCHALEMA,54099,2009,10,10.23,-4.2,-0.3,4.49,,1.0,0.0,0.0
BOCHALEMA,54099,2009,11,10.23,3.8,1.6,3.51,,1.0,0.0,0.0
BOCHALEMA,54099,2009,12,10.23,7.2,-0.6,1.44,,1.0,0.0,0.0
BOCHALEMA,54099,2010,1,10.23,9.7,0.9,1.74,,1.0,0.0,0.0
BOCHALEMA,54099,2010,2,10.23,10.0,0.7,0.78,,1.0,0.0,0.0
BOCHALEMA,54099,2010,3,10.23,5.1,2.5,-0.34,,1.0,0.0,1.0
BOCHALEMA,54099,2010,4,10.23,5.3,4.0,-6.57,,,,0.0
BOCHALEMA,54099,2010,5,10.23,6.6,6.7,-12.68,,,,0.0
BOCHALEMA,54099,2010,6,10.23,1.4,6.5,-17.59,,,,1.0
BOCHALEMA,54099,2010,7,10.23,-0.3,7.6,-18.32,1.0,,1.0,0.0
BOCHALEMA,54099,2010,8,10.23,0.2,7.9,-12.51,1.0,,1.0,0.0
BOCHALEMA,54099,2010,9,10.23,-4.4,8.2,-4.3,1.0,,1.0,0.0
BOCHALEMA,54099,2010,10,10.23,10.2,5.8,4.07,1.0,,1.0,0.0
BOCHALEMA,54099,2010,11,10.23,14.6,5.4,8.58,1.0,,1.0,0.0
BOCHALEMA,54099,2010,12,10.23,22.5,5.3,8.51,1.0,,1.0,0.0
BOCHALEMA,54099,2011,1,10.23,27.3,4.4,6.0,1.0,,1.0,0.0
BOCHALEMA,54099,2011,2,10.23,24.3,4.3,6.02,1.0,,1.0,0.0
BOCHALEMA,54099,2011,3,10.23,19.8,6.1,6.31,1.0,,1.0,0.0
BOCHALEMA,54099,2011,4,10.23,17.0,6.2,6.25,1.0,,1.0,0.0
BOCHALEMA,54099,2011,5,10.23,13.2,4.8,8.24,,,,0.0
BOCHALEMA,54099,2011,6,10.23,7.5,5.8,9.3,,,,0.0
BOCHALEMA,54099,2011,7,10.23,6.3,5.3,9.35,,,,0.0
BOCHALEMA,54099,2011,8,10.23,-0.9,5.4,9.06,,,,0.0
BOCHALEMA,54099,2011,9,10.23,1.2,6.7,10.0,,,,1.0
BOCHALEMA,54099,2011,10,10.23,0.6,4.0,11.46,,,,0.0
BOCHALEMA,54099,2011,11,10.23,10.5,3.1,8.5,,,,0.0
BOCHALEMA,54099,2011,12,10.23,24.9,5.7,2.4,,,,0.0
BOCHALEMA,54099,2012,1,10.23,25.9,4.1,0.27,,,,0.0
BOCHALEMA,54099,2012,2,10.23,17.5,6.2,-0.56,,,,0.0
BOCHALEMA,54099,2012,3,10.23,19.0,5.2,-0.83,,,,0.0
BOCHALEMA,54099,2012,4,10.23,11.1,3.8,-0.32,,,,0.0
BOCHALEMA,54099,2012,5,10.23,7.6,4.4,-1.04,0.0,0.0,,0.0
BOCHALEMA,54099,2012,6,10.23,3.7,4.6,-4.25,0.0,0.0,,0.0
BOCHALEMA,54099,2012,7,10.23,1.3,5.4,-8.11,0.0,0.0,,0.0
BOCHALEMA,54099,2012,8,10.23,-6.1,4.9,-9.76,0.0,0.0,,0.0
BOCHALEMA,54099,2012,9,10.23,2.4,2.5,-11.42,0.0,0.0,,0.0
BOCHALEMA,54099,2012,10,10.23,0.8,3.3,-10.51,0.0,0.0,,0.0
BOCHALEMA,54099,2012,11,10.23,8.7,2.5,-10.65,0.0,0.0,,0.0
BOCHALEMA,54099,2012,12,10.23,11.3,2.8,-11.7,0.0,0.0,,0.0
BOCHALEMA,54099,2013,1,10.23,21.3,1.5,-9.65,0.0,0.0,,0.0
BOCHALEMA,54099,2013,2,10.23,14.0,4.7,-8.66,0.0,0.0,,0.0
BOCHALEMA,54099,2013,3,10.23,16.3,3.2,-8.32,0.0,0.0,,0.0
BOCHALEMA,54099,2013,4,10.23,13.0,6.2,-5.71,0.0,0.0,,0.0
BOCHALEMA,54099,2013,5,10.23,6.8,6.4,-3.6,0.0,0.0,,0.0
BOCHALEMA,54099,2013,6,10.23,4.1,4.9,1.99,0.0,0.0,,0.0
BOCHALEMA,54099,2013,7,10.23,1.9,5.0,5.77,0.0,0.0,,0.0
BOCHALEMA,54099,2013,8,10.23,-7.5,4.8,7.02,0.0,0.0,,0.0
BOCHALEMA,54099,2013,9,10.23,0.3,4.0,7.64,0.0,0.0,,0.0
BOCHALEMA,54099,2013,10,10.23,3.2,1.6,8.7,0.0,0.0,,0.0
BOCHALEMA,54099,2013,11,10.23,8.0,3.8,9.74,0.0,0.0,,0.0
BOCHALEMA,54099,2013,12,10.23,19.7,3.9,9.95,0.0,0.0,,0.0
BOCHALEMA,54099,2014,1,10.23,20.2,1.2,9.71,0.0,0.0,,0.0
BOCHALEMA,54099,2014,2,10.23,17.9,-0.1,10.0,0.0,0.0,,0.0
BOCHALEMA,54099,2014,3,10.23,11.2,0.9,9.2,0.0,0.0,,0.0
BOCHALEMA,54099,2014,4,10.23,7.5,2.2,9.72,0.0,0.0,,0.0
BOCHALEMA,54099,2014,5,10.23,1.1,4.0,10.09,0.0,0.0,,0.0
BOCHALEMA,54099,2014,6,10.23,3.1,4.2,4.96,,,,0.0
BOCHALEMA,54099,2014,7,10.23,-1.5,3.8,0.5,,,,1.0
BOCHALEMA,54099,2014,8,10.23,-8.2,3.8,-0.15,,,,0.0
BOCHALEMA,54099,2014,9,10.23,-3.5,3.4,-1.03,,,,0.0
BOCHALEMA,54099,2014,10,10.23,0.7,2.0,-2.32,,,,0.0
BOCHALEMA,54099,2014,11,10.23,2.3,2.6,-5.24,,,,0.0
BOCHALEMA,54099,2014,12,10.23,9.8,2.4,-8.61,,,,0.0
BOCHALEMA,54099,2015,1,10.23,11.8,1.3,-9.95,,,,0.0
BOCHALEMA,54099,2015,2,10.23,18.2,1.1,-10.6,,,,0.0
BOCHALEMA,54099,2015,3,10.23,15.3,-2.1,-11.21,,,,0.0
BOCHALEMA,54099,2015,4,10.23,2.9,1.3,-13.27,,1.0,0.0,0.0
BOCHALEMA,54099,2015,5,10.23,-2.5,0.4,-16.25,,1.0,0.0,0.0
BOCHALEMA,54099,2015,6,10.23,0.1,2.3,-12.43,,1.0,0.0,0.0
BOCHALEMA,54099,2015,7,10.23,-5.0,-0.1,-6.13,,1.0,0.0,0.0
BOCHALEMA,54099,2015,8,10.23,-4.9,0.8,0.58,,1.0,0.0,0.0
BOCHALEMA,54099,2015,9,10.23,-7.3,0.1,5.83,,1.0,0.0,0.0
BOCHALEMA,54099,2015,10,10.23,-6.7,-0.7,9.14,,1.0,0.0,0.0
BOCHALEMA,54099,2015,11,10.23,-0.4,0.6,9.32,,1.0,0.0,0.0
BOCHALEMA,54099,2015,12,10.23,6.1,0.0,7.61,,1.0,0.0,0.0
BOCHALEMA,54099,2016,1,10.23,6.0,0.9,5.76,,1.0,0.0,0.0
BOCHALEMA,54099,2016,2,10.23,9.0,2.4,3.92,,,,0.0
BOCHALEMA,54099,2016,3,10.23,7.8,2.6,2.4,,,,0.0
BOCHALEMA,54099,2016,4,10.23,2.5,3.1,-1.83,,,,0.0
BOCHALEMA,54099,2016,5,10.23,1.4,5.0,-5.1,,,,0.0
BOCHALEMA,54099,2016,6,10.23,0.0,3.7,-7.64,,,,0.0
BOCHALEMA,54099,2016,7,10.23,-1.4,4.1,-7.83,,,,0.0
BOCHALEMA,54099,2016,8,10.23,0.6,3.8,-3.6,,,,0.0
BOCHALEMA,54099,2016,9,10.23,-0.7,5.0,0.21,,,,0.0
BOCHALEMA,54099,2016,10,10.23,1.7,3.6,4.53,,,,0.0
BOCHALEMA,54099,2016,11,10.23,12.9,2.6,7.11,,,,0.0
BOCHALEMA,54099,2016,12,10.23,13.1,1.8,8.7,,,,0.0
BOCHALEMA,54099,2017,1,10.23,16.9,3.4,9.66,,,,1.0
BOCHALEMA,54099,2017,2,10.23,13.2,3.7,9.9,0.0,0.0,,0.0
BOCHALEMA,54099,2017,3,10.23,14.2,5.9,9.8,0.0,0.0,,0.0
BOCHALEMA,54099,2017,4,10.23,5.9,3.3,10.72,0.0,0.0,,0.0
BOCHALEMA,54099,2017,5,10.23,3.3,5.7,11.68,0.0,0.0,,0.0
BOCHALEMA,54099,2017,6,10.23,-0.3,4.6,8.77,0.0,0.0,,0.0
BOCHALEMA,54099,2017,7,10.23,-1.2,5.7,5.08,0.0,0.0,,1.0
BOCHALEMA,54099,2017,8,10.23,-4.2,5.3,2.58,0.0,0.0,,0.0
BOCHALEMA,54099,2017,9,10.23,-4.6,6.1,1.89,,,,1.0
BOCHALEMA,54099,2017,10,10.23,6.5,3.3,1.72,,,,0.0
BOCHALEMA,54099,2017,11,10.23,13.2,2.5,1.26,,,,0.0
BOCHALEMA,54099,2017,12,10.23,14.6,1.3,0.29,,,,0.0
BOCHALEMA,54099,2018,1,10.23,18.9,5.1,-0.3,,,,0.0
BOCHALEMA,54099,2018,2,10.23,17.5,-0.7,-1.1,,,,0.0
BOCHALEMA,54099,2018,3,10.23,19.8,0.4,-0.17,,,,0.0
BOCHALEMA,54099,2018,4,10.23,12.6,2.0,-1.17,,,,0.0
BOCHALEMA,54099,2018,5,10.23,5.9,4.0,-6.23,0.0,0.0,,0.0
BOCHALEMA,54099,2018,6,10.23,-2.9,4.1,-11.97,0.0,0.0,,0.0
BOCHALEMA,54099,2018,7,10.23,3.0,4.4,-16.32,0.0,0.0,,0.0
BOCHALEMA,54099,2018,8,10.23,-3.0,2.5,-18.07,0.0,0.0,,0.0
BOCHALEMA,54099,2018,9,10.23,-5.6,0.6,-18.67,,,,1.0
BOCHALEMA,54099,2018,10,10.23,-0.9,1.3,-14.35,,,,0.0
BOCHALEMA,54099,2018,11,10.23,7.8,0.0,-9.67,,,,0.0
BOCHALEMA,54099,2018,12,10.23,14.4,0.6,-5.32,,,,0.0
BOCHALEMA,54099,2019,1,10.23,17.6,-0.6,-3.28,,,,0.0
BOCHALEMA,54099,2019,2,10.23,13.0,-1.7,-2.07,,,,0.0
BOCHALEMA,54099,2019,3,10.23,10.6,1.7,2.44,,,,0.0
BOCHALEMA,54099,2019,4,10.23,9.9,4.3,6.28,,,,0.0
BOCHALEMA,54099,2019,5,10.23,3.1,0.2,10.04,,,,1.0
BOCHALEMA,54099,2019,6,10.23,4.4,4.8,10.32,,,,1.0
BOCHALEMA,54099,2019,7,10.23,-4.0,2.4,7.28,,,,0.0
BOCHALEMA,54099,2019,8,10.23,-2.2,2.8,6.44,0.0,0.0,,1.0
BOCHALEMA,54099,2019,9,10.23,-8.5,1.4,4.54,0.0,0.0,,1.0
BOCHALEMA,54099,2019,10,10.23,-2.3,2.5,5.0,0.0,0.0,,0.0
BOCHALEMA,54099,2019,11,10.23,8.0,-0.6,4.19,0.0,0.0,,0.0
BOCHALEMA,54099,2019,12,10.23,9.8,-1.0,4.72,0.0,0.0,,0.0
BOCHALEMA,54099,2020,1,10.23,1.1,-1.0,1.89,0.0,0.0,,0.0
BOCHALEMA,54099,2020,2,10.23,1.3,-0.3,-0.96,0.0,0.0,,0.0
BOCHALEMA,54099,2020,3,10.23,1.1,3.2,-2.16,0.0,0.0,,0.0
BOCHALEMA,54099,2020,4,10.23,0.9,3.7,-5.54,0.0,0.0,,0.0
BOCHALEMA,54099,2020,5,10.23,1.0,5.3,-9.06,0.0,0.0,,0.0
BOCHALEMA,54099,2020,6,10.23,0.0,4.8,-9.71,,,,1.0
BOCHALEMA,54099,2020,7,10.23,0.7,6.0,-8.12,,,,0.0
BOCHALEMA,54099,2020,8,10.23,0.0,4.8,-4.07,1.0,,1.0,0.0
BOCHALEMA,54099,2020,9,10.23,1.5,5.8,2.28,1.0,,1.0,0.0
BOCHALEMA,54099,2020,10,10.23,1.6,4.3,6.94,1.0,,1.0,0.0
BOCHALEMA,54099,2020,11,10.23,0.4,4.7,8.09,1.0,,1.0,0.0
BOCHALEMA,54099,2020,12,10.23,2.3,4.5,8.36,1.0,,1.0,0.0
EL ZULIA,54261,2008,1,16.67,22.0,2.8,-14.94,1.0,,1.0,0.0
EL ZULIA,54261,2008,2,16.67,23.6,6.5,-12.65,1.0,,1.0,0.0
EL ZULIA,54261,2008,3,16.67,15.5,6.8,-9.84,,,,0.0
EL ZULIA,54261,2008,4,16.67,15.3,6.0,-6.67,,,,0.0
EL ZULIA,54261,2008,5,16.67,7.6,5.1,-1.79,,,,0.0
EL ZULIA,54261,2008,6,16.67,3.9,6.2,4.45,,,,0.0
EL ZULIA,54261,2008,7,16.67,-0.4,6.6,7.49,,,,0.0
EL ZULIA,54261,2008,8,16.67,-3.0,6.8,7.23,,,,0.0
EL ZULIA,54261,2008,9,16.67,-1.3,5.2,6.65,,,,0.0
EL ZULIA,54261,2008,10,16.67,1.1,5.6,7.3,,,,0.0
EL ZULIA,54261,2008,11,16.67,15.3,6.1,6.91,,,,0.0
EL ZULIA,54261,2008,12,16.67,21.8,3.6,7.73,,,,0.0
EL ZULIA,54261,2009,1,16.67,17.6,4.7,8.35,,,,0.0
EL ZULIA,54261,2009,2,16.67,20.9,7.1,8.19,,,,0.0
EL ZULIA,54261,2009,3,16.67,16.7,2.9,7.07,,,,0.0
EL ZULIA,54261,2009,4,16.67,9.3,4.3,9.74,,,,0.0
EL ZULIA,54261,2009,5,16.67,3.3,3.8,11.34,,,,1.0
EL ZULIA,54261,2009,6,16.67,0.0,3.2,9.13,,1.0,0.0,1.0
EL ZULIA,54261,2009,7,16.67,2.8,2.8,4.0,,1.0,0.0,0.0
EL ZULIA,54261,2009,8,16.67,-5.7,3.0,2.84,,1.0,0.0,0.0
EL ZULIA,54261,2009,9,16.67,3.9,1.5,3.69,,1.0,0.0,0.0
EL ZULIA,54261,2009,10,16.67,-4.2,-0.3,4.49,,1.0,0.0,0.0
EL ZULIA,54261,2009,11,16.67,3.8,1.6,3.51,,1.0,0.0,0.0
EL ZULIA,54261,2009,12,16.67,7.2,-0.6,1.44,,1.0,0.0,0.0
EL ZULIA,54261,2010,1,16.67,9.7,0.9,1.74,,1.0,0.0,0.0
EL ZULIA,54261,2010,2,16.67,10.0,0.7,0.78,,1.0,0.0,0.0
EL ZULIA,54261,2010,3,16.67,5.1,2.5,-0.34,,1.0,0.0,0.0
EL ZULIA,54261,2010,4,16.67,5.3,4.0,-6.57,,,,0.0
EL ZULIA,54261,2010,5,16.67,6.6,6.7,-12.68,,,,0.0
EL ZULIA,54261,2010,6,16.67,1.4,6.5,-17.59,,,,0.0
EL ZULIA,54261,2010,7,16.67,-0.3,7.6,-18.32,1.0,,1.0,0.0
EL ZULIA,54261,2010,8,16.67,0.2,7.9,-12.51,1.0,,1.0,0.0
EL ZULIA,54261,2010,9,16.67,-4.4,8.2,-4.3,1.0,,1.0,0.0
EL ZULIA,54261,2010,10,16.67,10.2,5.8,4.07,1.0,,1.0,0.0
EL ZULIA,54261,2010,11,16.67,14.6,5.4,8.58,1.0,,1.0,0.0
EL ZULIA,54261,2010,12,16.67,22.5,5.3,8.51,1.0,,1.0,0.0
EL ZULIA,54261,2011,1,16.67,27.3,4.4,6.0,1.0,,1.0,0.0
EL ZULIA,54261,2011,2,16.67,24.3,4.3,6.02,1.0,,1.0,0.0
EL ZULIA,54261,2011,3,16.67,19.8,6.1,6.31,1.0,,1.0,0.0
EL ZULIA,54261,2011,4,16.67,17.0,6.2,6.25,1.0,,1.0,1.0
EL ZULIA,54261,2011,5,16.67,13.2,4.8,8.24,,,,0.0
EL ZULIA,54261,2011,6,16.67,7.5,5.8,9.3,,,,0.0
EL ZULIA,54261,2011,7,16.67,6.3,5.3,9.35,,,,0.0
EL ZULIA,54261,2011,8,16.67,-0.9,5.4,9.06,,,,0.0
EL ZULIA,54261,2011,9,16.67,1.2,6.7,10.0,,,,0.0
EL ZULIA,54261,2011,10,16.67,0.6,4.0,11.46,,,,0.0
EL ZULIA,54261,2011,11,16.67,10.5,3.1,8.5,,,,0.0
EL ZULIA,54261,2011,12,16.67,24.9,5.7,2.4,,,,0.0
EL ZULIA,54261,2012,1,16.67,25.9,4.1,0.27,,,,0.0
EL ZULIA,54261,2012,2,16.67,17.5,6.2,-0.56,,,,0.0
EL ZULIA,54261,2012,3,16.67,19.0,5.2,-0.83,,,,0.0
EL ZULIA,54261,2012,4,16.67,11.1,3.8,-0.32,,,,0.0
EL ZULIA,54261,2012,5,16.67,7.6,4.4,-1.04,0.0,0.0,,0.0
EL ZULIA,54261,2012,6,16.67,3.7,4.6,-4.25,0.0,0.0,,0.0
EL ZULIA,54261,2012,7,16.67,1.3,5.4,-8.11,0.0,0.0,,0.0
EL ZULIA,54261,2012,8,16.67,-6.1,4.9,-9.76,0.0,0.0,,0.0
EL ZULIA,54261,2012,9,16.67,2.4,2.5,-11.42,0.0,0.0,,0.0
EL ZULIA,54261,2012,10,16.67,0.8,3.3,-10.51,0.0,0.0,,0.0
EL ZULIA,54261,2012,11,16.67,8.7,2.5,-10.65,0.0,0.0,,0.0
EL ZULIA,54261,2012,12,16.67,11.3,2.8,-11.7,0.0,0.0,,0.0
